featureid	rab.all	rab.win.S_M01	rab.win.S_M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Actinomyces	0.8069898865462	0.858293725370615	0.706718847787561	-0.199293276484063	5.72096056320799	-0.0308752224602952	0.483602290844405	0.545363901326533	0.927328714541795	0.566955127364343	0.939002288164405
Acinetobacter	-0.698960408453226	-0.701003055185776	-0.697295296861354	0.0691476535872448	4.29435519869654	0.0106989936234751	0.494270833462862	0.482478405322519	0.899123886346377	0.472013279582369	0.894905469487813
Faecalibacterium	-0.675859696748865	-0.5895926954272	-0.751895344563385	-0.28276045394929	4.16396743428519	-0.0586307815387495	0.475273295718521	0.543296549259916	0.909025652546066	0.523097039572113	0.901041176379082
Finegoldia	0.396889888924692	1.04013791909753	-0.110475646074647	-1.31750661146726	5.39291118255451	-0.228663542307384	0.377083336290663	0.205105993635486	0.743925264868057	0.176551826538099	0.7454137049854
Terrisporobacter	-0.603841887246614	-0.622655614081649	-0.584000291417351	0.0422376287964088	4.40122566725102	0.00919522974260441	0.494791666784417	0.504904641934025	0.907305496107346	0.504317713662332	0.909402477550306
Collinsella	-0.412402663526172	-0.380774880898568	-0.457306429319647	-0.144677544916525	5.01596330847066	-0.0267895988706655	0.485937500318143	0.542890339420495	0.919393084612405	0.525393262853771	0.927501476696719
unclassified_Ruminococcaceae	-0.680293763467549	-0.764025883397166	-0.599160589373933	0.254751334562394	4.22489320949842	0.0589691851046901	0.4700676737653	0.505846377225572	0.903692915658425	0.506594874118331	0.900497877627827
Ruminococcaceae_UBA1819	-0.560498724529373	-0.638469232909992	-0.472196435512366	0.200534192125886	4.25250627911264	0.0377331125759833	0.481520042062863	0.482474869522255	0.902328752633685	0.506690704415954	0.903365974601011
Negativicoccus	0.0346919984775882	-0.0611243042183931	0.116474128230871	0.27383551307972	4.76490387491266	0.0456841291899631	0.476314420109212	0.524703812356213	0.921125954142314	0.584645650454694	0.935929475698446
Fusobacterium	-0.702071449213609	-0.637961506240741	-0.751513368910832	-0.134792565584496	4.35137187329858	-0.0322887377022514	0.481770833745963	0.507006611698191	0.91237331361116	0.521451449015921	0.935412724051773
Varibaculum	-0.323514574126792	-0.437585799079861	-0.207419152601873	0.308751875896376	4.71908763002898	0.0609016456808571	0.473958333923623	0.501479389853232	0.911873169387908	0.507538108117657	0.91637452797193
Anaeroglobus	-0.676123485101736	-0.698930648657271	-0.669201647309317	0.152004342801498	4.45260019522543	0.0342894205579169	0.482561166453629	0.507528829453569	0.904923160509797	0.507430357223329	0.905786596769576
Peptoniphilus	-0.177407397733107	0.157267214417763	-0.463569444396346	-0.628778146567864	4.77466697292574	-0.108724902655625	0.44114583468246	0.41105810327199	0.875205343770327	0.44472733329991	0.886865217259914
Coprobacter	-0.609153848908833	-0.5512465881464	-0.681190617816245	-0.111646476493162	4.49143902579457	-0.0193202169060645	0.489583333568911	0.504825866514921	0.902852960583911	0.517930790232169	0.914499886477798
Roseburia	-0.669430565178645	-0.683747219567153	-0.639110022929067	0.048380370924467	4.29495453252708	0.00909216944500446	0.49583333342753	0.475259999682464	0.899554142604396	0.51323656975909	0.904273142681503
