featureid	rab.all	rab.win.M01	rab.win.M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Thermicanus	0.236931309201944	0.239143476123338	0.234776739075109	0.0344373517919481	4.3372818177991	0.00526779171306718	0.49693251541694	0.529060277202241	0.930637908842287	0.538939931233137	0.937912381471556
Woesearchaeales_AR15	0.28828583764772	0.356722475385347	0.232624804067668	-0.0841548343779799	4.14465341838135	-0.0233067399037613	0.488566648372374	0.532829621177642	0.931427746861716	0.537468207028839	0.935373895851363
unclassified_Planctomycetes	0.27293056211239	0.195612380215972	0.337099027970479	0.0563083112085616	4.18973111580685	0.0148306918980226	0.495817066477649	0.488898162268372	0.925780075297909	0.480773752362532	0.931642898976301
Candidatus_Nitrocosmicus	0.305488256420745	0.443611532144861	0.188948675006626	-0.153829897679189	4.19452763633403	-0.0285978665964023	0.482142857606847	0.450310466986559	0.915998138719336	0.469143719319446	0.928742445831399
Methylophilus	0.35277085767981	0.299596595586726	0.421960004255056	0.16104795226511	4.2467748487395	0.0334718246373023	0.48354712814585	0.486444608858997	0.92109224560657	0.475829562890963	0.924278756335529
Ruminiclostridium	0.265264872488311	0.171485947208367	0.336840395285001	0.188039906567306	4.24064012970615	0.0425388403129472	0.477678572008976	0.504992790278604	0.919858070870684	0.501154863468317	0.920670040423664
Oscillospiraceae_UCG-003	0.308964584730544	0.372664686548264	0.238326801263843	-0.189163578705333	4.27286817636538	-0.0372492846935593	0.479085332389155	0.519595443477248	0.930949035111068	0.539260450022159	0.933151841097308
Sphingomonadaceae_Ellin6055	0.204650159393575	0.315494466808111	0.089586202349575	-0.290853107805128	4.42116211822253	-0.0604763186800421	0.469604016407114	0.473970909093339	0.910047125883325	0.482529328695222	0.921927536948377
unclassified_Bacilli	0.276571837224215	0.332765200415567	0.210639987600042	-0.146054515497665	4.22178798328151	-0.0276287455248977	0.482142857606847	0.432587324573525	0.907379311019987	0.462176161541504	0.919816803072152
Actinomycetospora	0.266826340602455	0.247652072399808	0.272305338346935	0.0403509025542164	4.35357507036057	0.00875248692222785	0.495259342008004	0.491526858968784	0.9223168099662	0.521107709861484	0.918164708367918
unclassified_Gracilibacteria_JGI_0000069-P22	0.216703823768571	0.220875063472278	0.211335936506823	-0.000427995487297217	4.3452889541283	1.71426426549184e-05	0.5	0.492721460829251	0.93147852122353	0.524813887440225	0.94414276072428
Hyphomonadaceae_UKL13-1	0.290115494276363	0.383486366495161	0.219915779258873	-0.170833343691821	4.195180363639	-0.036745027511923	0.4815848219071	0.476259578149195	0.904916239701638	0.450407785057438	0.92013344798409
Pedomicrobium	0.310668467304282	0.362522719590346	0.229362492310084	-0.0823173263014132	4.29359536581127	-0.0165605996121434	0.492187500202786	0.518120312075518	0.926396290855088	0.49558013352175	0.926985579569399
Adlercreutzia	0.292610301970635	0.243122434183449	0.343828420395559	-0.0158746645586696	4.24019076320333	-0.00292306086351182	0.498047964356233	0.507715384660923	0.915516112859358	0.496881068231814	0.924730065943014
unclassified_Candidatus_Collierbacteria	0.269722978516018	0.40585678420433	0.11895700322844	-0.225162114569624	4.16363141847685	-0.0387080640472916	0.476004464909844	0.514665634841533	0.915079772722921	0.527028030579578	0.928443524969757
Candidatus_Aquirestis	0.302112549850817	0.297388993988232	0.304325418560831	-0.0692380310207925	4.2318204764925	-0.0167763863602178	0.491912995190161	0.534527385547992	0.922018577275202	0.540559183945635	0.937592544057436
unclassified_Victivallales_PRD18C08	0.272333380052395	0.364883218926564	0.162135070616907	-0.211416111970006	4.27726435289805	-0.0430286017881128	0.479643056858729	0.456545281318103	0.918834355528935	0.457862212560326	0.929699268581298
unclassified_Sphingobacteriales_S15A-MN91	0.293209738960604	0.192822611052935	0.385069962163753	0.142075250478193	4.17610503348007	0.0293033338950024	0.486049107505169	0.526676408758244	0.937946928894542	0.526021028369067	0.939179849010812
unclassified_Campylobacterales	0.248119585884876	0.188955247264948	0.307609015096132	0.1873076815989	4.28377981158019	0.0372372436631554	0.481026786207357	0.521281003774793	0.931538252241113	0.521394202792555	0.935959435116951
Dermacoccus	0.231480666754085	0.350717666237176	0.109826129384928	-0.234658700781124	4.18418061850617	-0.0467689234569828	0.474623536632721	0.483523463530156	0.920390874511694	0.462723012338406	0.927395341287095
