Feature ID	domain	phylum	class	order	family	genus	species
e3becf49744f8cb86c86185b7f4deaf5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
8b9558a8079b8efcf4c01f8c6a2f2f44	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
3fa40c6aed9c55f0c3c19cd9166ed3fe	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
f135d9c87a2c2fe7b20da0d915d0671a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
08024505d2bd247bd4532bc47da3ab6c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
4df6f81e7a504f7b7f929427c045924c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
f67e687fc9841d150e0ab5b2f40af0c8	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
8b33fbebe288284c0dbd87b16f900e55	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
193696c46fea0b4a190171ffa66011bd	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
7f209e34ac1c9a760d44eb1f97d0c3ac	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
7e3cc9825396ff5ed482bc0d2f8c00df	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
c719bb86db19dd441cb076b88874ad86	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
6e6d8d9c48660c6a63603554742890ad	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	unclassified_Bergeyella
892a0fc53b26d6a2c193d145b2464da7	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
dfbf1ca54bacb0d57fd58b7a5e25ecdc	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
4bb684e7960675e87f5a42973202df18	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
58bc38793d7c668d87c75ee43d6b4560	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
7847569e6439619b2576eb5ee653afef	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
c5f6ae6cd1f10da7f7266b9ecb1c211c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
84b2292fcd89a3e6be0b088b3404834f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
3e8a8e2047fdea41828f55c4c1ad5f1f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
3fb11383d86dfad2dfd111339161741f	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
289811f7d4d770d3aafc67c5f8983af6	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
10c537129e69bcd1429de8a1f905477a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
e61a7bc42a30f0ca4f170b5e3f6cad0c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
fe8d1e67790b18f7c5b3fa1d13d4061c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
acc326aeaf9723e62e3cb89ac6005488	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
a894dd1ea1b8f48947a9e9ff688f06cc	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
f7e252996cd2f41dcef48024608a5285	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
6b8673c5c5f48a7effc1e60e8faf1e0a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
9bb11cd9d14cd533511d67ed535cafee	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
fccbdff8fac6bb4a77fa3e3d96e7ec2a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
3be7d9467ca9b51b0acafb2e513c7a34	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
f39f0b6ead2c615dbca515f18ef06f94	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
755384977be7358292a2974373517d7a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
108114c56c3d33753bcc9cc31cc05098	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
9fb877df89cff6487d4371a1444880f8	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
589c8c83d493324aa4fd23c1ed1fdd04	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
7c0000418ed1164bf03f0d7c3a1df57b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	unclassified_Chryseobacterium
8612a638846acf832935cb932a1f0398	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	unclassified_Cloacibacterium
7b8d24913a75b335b6ce4656e7cd7eff	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	unclassified_Cloacibacterium
d9395c4c38d084a49173fe84825cd275	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	unclassified_Cloacibacterium
999676645b498bba16122768ffb0cce5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	unclassified_Cloacibacterium
fda0b7a3c10c08b310dc17afd2a2a23e	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	unclassified_Cloacibacterium
1b98b00b0fc819488d76aa0c09d57bcc	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	unclassified_Elizabethkingia
b38bc527e588100a0a67d1a49015ea82	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	unclassified_Elizabethkingia
0eddd205eed0bccf0e042d99f7f81d65	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Empedobacter	unclassified_Empedobacter
138bc0922a2ce184b9cca00dae04b7d6	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Moheibacter	unclassified_Moheibacter
d5e94b36ce9cd48d3998cac0bd4784e5	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Moheibacter	unclassified_Moheibacter
e9f9c4c2c5dccc074d6f5f3106221c46	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Moheibacter	unclassified_Moheibacter
052b900fc2d8e7089c307c6028b6a321	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Moheibacter	unclassified_Moheibacter
60ddb5459601df2dac0650a49c6fa248	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Moheibacter	unclassified_Moheibacter
930068fd8aa3cfe56c6c6a29cd028ac2	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Weeksella	unclassified_Weeksella
9b4590f13cad59f306a9d3500dcfbb7e	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales
e7667475f80f76d613f2bcd66eb0be9e	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales
ca7930e891f407624b8f903156273bc2	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales
7279faf881c15c705d16829870d1e486	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales
2fc88646c7dac0d32bda5d5f7e010bd9	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_ADurb.Bin408	unclassified_Sphingobacteriales_ADurb.Bin408	unclassified_Sphingobacteriales_ADurb.Bin408
7cea5c69f04ee57b870569a56ba452fb	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
134e747c4667dbd4cd230253ca7ab300	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
05b36e6b619aba4acc71415f00c5bee1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
cd056f6ece83aeddbe43f1074936331c	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
651a032a4d91ca43b13549f6057e0baf	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
2dd3a1202a24edd16465ca8ec8519913	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
0b5c79d87a72f648b35e3dcfe295e08a	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
601d7d40a3f7b2b86e0569c44d844462	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
bcef2cd9de1d909524030e77722c71da	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
903884de0bf65ae16274c8c8ea6522df	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
f7fce353d877a4bac4cf483b022257b4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
af690a29a8d2f708c1ee4aa180477cee	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
a81084af9537e8f253450a6c71c78721	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
07892ea8d4444d9f9e5507213fc13d4f	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
47c75bc7e9f14d66b8002ebbeff9be03	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
1909f7602dfcb7f9af6755345d3c77e7	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
9279f26dd9c609c7745340df7aa00f75	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767	unclassified_Sphingobacteriales_AKYH767
ffd660f96ba6668b2d8d86fc4e150862	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
2f6221f2d4eed157bd05c0edc874babf	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
55e27503603e6b5d00fcbe6507ad0fb4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
12dd6509c32da6a9937d21f5b52f07dc	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
638988e449c5653850413b5afdf0dcbc	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
e3feb42cfc39c1cb2c5d22238fe4a3de	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
bc6b94c5ae80dc08412374fbe7260a5b	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
b08518861aad3a55ec7ee5dee551c3a1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
f0a1ccfae9cfad988c5fb5e49c58847d	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
3f039f3910b4afd5c34d441b2fc34538	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
8f453042b45df80502f9ab3f7eab23c1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
d40d03830faa1ac977544ca597af7376	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
9ba8b80d449be519b057b8d90047b770	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
6499d05d4587792d70c4e52ffa01b0b6	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
28b7c248e2f185c185fa9647a5776b91	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
f4c550b45fc39fc610d7bf14c6c4b9e0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
5c7421aa2fb29a1060282c6a70eb5478	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
2c7683d2a65303faaad33dac735dc269	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
e154f40f48df77c039b26bdf8121bc90	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
a971951cdc03ee18bb12da61fd0d630b	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
5cbf6000fe6f284e0bc75f21cac7d988	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
e8e335b6c0dc14f76e7d4451649443dc	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
2a720f2bb26470ac9599bebf608757ac	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
7dd992c47ee81934fe31efca1afe4dcf	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
2cd10c80df59266cc2efdcf44a2d70b4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
a8f3c19def0a9f10be030a0898cf6712	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
469b4468d2acb8f995a1700f26cb9798	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
690c48464d506b0e07bf7bdf6ccc0758	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
5ad4ffad545af8e279101d52bd189173	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
26c85d8d5e222a1bfa8039bede4c62ff	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
26b6d555823c43ff253ff556cd2a30f1	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
a3554767407ca7060329479f4bc114ac	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
baf9eb4a9bb850c075eb9a4be1f48ae8	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
13a284e638bee90f75658b213e4279c4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
3c8521b01e9d135b8d4df03fea923f8d	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
ec2fe947b5acc2fb4f5195dda6418ccb	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
500f89eb7927b89cf90326259be61f7c	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
7e5d9474dd53f82ffc9e938d21718f03	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
2b3451a135330a2e79ddc308c6275172	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
549970dde5bdf3e7fb4055775507add0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
b86b90926fbed01b38bf18cb5a090a2f	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
f969cc698abaea143a020339bd041f36	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
efb142e794999c886c3aca057deb79fa	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17	unclassified_Sphingobacteriales_env.OPS_17
f92b75ee5fdba0d83ee3859f75001dfe	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_FFCH9454	unclassified_Sphingobacteriales_FFCH9454	unclassified_Sphingobacteriales_FFCH9454
43db4dac2914513f4eb488c4a6431c1c	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
0d2a7ddad656312a2cacd4e3786545ec	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
f22ef0bf368b3e2598ea8204cccd94db	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
59df506733d889a48024e819367084ce	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
8be109c78792db2aaee6c140d5aa8b8b	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
21523df8b93c76d70736e0708b4b19da	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
b899be5a0112fa5d46fea0ba45e66145	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
fd501c966a752d5892533633692cc965	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
5309e7b67b381917fb3e8e46786c7c3a	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
0e2a00623bdf3472b8f4f534976f37a6	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
2feb91e06ac770959342d672bd809140	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
ea1f9309b65a88f9cc676037313fbb3b	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
a8598632bb874aba6fab72f2180e1833	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
d937ef614927f2ab9b23455a0e8cb7b0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
559bee4e507a0fb262b11513bb54afd4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
b6bda736c29fc82cf4f2c29f8b7f2f27	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131	unclassified_Sphingobacteriales_KD1-131
